scorer,DLC_resnet50_Right_mirrorSep2shuffle1_700000,DLC_resnet50_Right_mirrorSep2shuffle1_700000,DLC_resnet50_Right_mirrorSep2shuffle1_700000,DLC_resnet50_Right_mirrorSep2shuffle1_700000,DLC_resnet50_Right_mirrorSep2shuffle1_700000,DLC_resnet50_Right_mirrorSep2shuffle1_700000,DLC_resnet50_Right_mirrorSep2shuffle1_700000,DLC_resnet50_Right_mirrorSep2shuffle1_700000,DLC_resnet50_Right_mirrorSep2shuffle1_700000,DLC_resnet50_Right_mirrorSep2shuffle1_700000,DLC_resnet50_Right_mirrorSep2shuffle1_700000,DLC_resnet50_Right_mirrorSep2shuffle1_700000,DLC_resnet50_Right_mirrorSep2shuffle1_700000,DLC_resnet50_Right_mirrorSep2shuffle1_700000,DLC_resnet50_Right_mirrorSep2shuffle1_700000,DLC_resnet50_Right_mirrorSep2shuffle1_700000,DLC_resnet50_Right_mirrorSep2shuffle1_700000,DLC_resnet50_Right_mirrorSep2shuffle1_700000
bodyparts,finger1,finger1,finger1,finger2,finger2,finger2,finger3,finger3,finger3,finger4,finger4,finger4,paw,paw,paw,wrist_joint,wrist_joint,wrist_joint
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
labeled-data\mj_18_12_46_ncb1052-camC\img05353.png,192.18450927734375,214.7467498779297,1.0,194.9852294921875,217.50064086914062,0.003165711183100939,200.14544677734375,218.90847778320312,0.0002664598578121513,206.62127685546875,225.13214111328125,0.0005261710612103343,218.39846801757812,210.5928497314453,1.0,237.48497009277344,214.62698364257812,1.0
labeled-data\mj_18_12_46_ncb1052-camC\img19402.png,197.51039123535156,213.11859130859375,0.4614388644695282,43.36322784423828,1.9268805980682373,8.21641951915808e-05,194.72409057617188,208.6793212890625,8.259374590124935e-05,211.76675415039062,224.652587890625,0.00018505750631447881,221.20272827148438,213.97950744628906,1.0,239.43814086914062,220.5869598388672,0.9999972581863403
labeled-data\mj_18_12_46_ncb1052-camC\img43114.png,244.97474670410156,222.97024536132812,0.9928566217422485,300.926025390625,206.91253662109375,0.0005248504457995296,300.7298583984375,206.81954956054688,0.0008735540905036032,284.7261962890625,238.2806396484375,0.00028607953572645783,263.1954345703125,211.36619567871094,0.7234536409378052,279.20526123046875,207.9374542236328,0.003971724305301905
labeled-data\mj_18_12_46_ncb1052-camC\img43863.png,195.6302947998047,208.17649841308594,1.0,197.72567749023438,210.89712524414062,0.020363878458738327,202.62815856933594,213.9825439453125,0.006430645938962698,207.0443878173828,218.13584899902344,0.0051245358772575855,222.37718200683594,207.88729858398438,0.9999994039535522,241.32675170898438,216.8751220703125,0.9999456405639648
labeled-data\mj_18_12_46_ncb1052-camC\img00387.png,202.70098876953125,222.08509826660156,0.004134953487664461,43.300235748291016,1.7162842750549316,5.379005961003713e-05,264.4216003417969,235.2601776123047,0.00014027865836396813,217.556884765625,229.54310607910156,0.26309487223625183,235.5279083251953,224.97666931152344,1.0,254.7279815673828,228.10174560546875,0.9999998807907104
labeled-data\mj_18_12_46_ncb1052-camC\img11906.png,193.96771240234375,223.34625244140625,1.0,197.1138153076172,224.93936157226562,0.00041351353866048157,42.98699951171875,0.11472749710083008,3.989479591837153e-05,207.85975646972656,228.9029083251953,4.830817488254979e-05,217.05323791503906,216.34854125976562,1.0,234.54490661621094,220.6837615966797,1.0
labeled-data\mj_18_12_46_ncb1052-camC\img14042.png,215.8857421875,205.95895385742188,0.1415736824274063,220.4795379638672,205.9003143310547,0.5893349051475525,218.3858642578125,192.94110107421875,0.21501842141151428,220.4273681640625,194.8314971923828,0.010861565358936787,248.24169921875,217.9751739501953,0.9910440444946289,260.9620056152344,219.2220916748047,0.005427452269941568
labeled-data\mj_18_12_46_ncb1052-camC\img30432.png,174.3968505859375,178.57676696777344,0.08580229431390762,174.62490844726562,184.09573364257812,0.0011047691805288196,174.30575561523438,176.0743408203125,0.0005011219764128327,185.7621612548828,176.66342163085938,7.094778993632644e-05,189.50372314453125,170.1804656982422,0.022219780832529068,43.25645446777344,1.4574625492095947,0.00024777845828793943
labeled-data\mj_18_12_46_ncb1052-camC\img25596.png,1.0129101276397705,3.8589744567871094,2.24248506128788e-05,43.38022994995117,1.514847755432129,2.7636975573841482e-05,3.5422675609588623,1.7977924346923828,2.6222605811199173e-05,3.6602139472961426,1.112051010131836,1.1185256880708039e-05,237.63619995117188,300.212890625,3.421053406782448e-05,42.91025161743164,1.6098525524139404,0.00017307003145106137
