scorer,,,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil,Daniil
bodyparts,,,finger1,finger1,finger2,finger2,finger3,finger3,finger4,finger4,paw,paw,wrist_joint,wrist_joint
coords,,,x,y,x,y,x,y,x,y,x,y,x,y
labeled-data,mj_16_27_08_ncb1403-camC,img00340.png,99.53439206238335,195.3251101258785,82.66695653413547,206.95782428329073,91.39149215219476,212.77418136199688,107.67729197257194,221.49871698005612,109.42219909618376,202.88637432819644,123.38145608507853,206.37618857542014
labeled-data,mj_16_27_08_ncb1403-camC,img00341.png,100.11602777025394,197.6516529573609,97.20784923090088,203.46801003606703,100.11602777025394,208.70273140690256,110.58547051192505,219.75380985644424,111.16710621979558,201.7231029124552,123.96309179294911,202.88637432819644
labeled-data,mj_16_27_08_ncb1403-camC,img00378.png,,,136.75907736610264,218.0089027328324,144.90197727629123,217.4272670249618,157.11632714157417,220.9170812721855,164.09595563602153,208.12109569903197,176.89194120917506,206.95782428329073
labeled-data,mj_16_27_08_ncb1403-camC,img01492.png,75.10569233181752,192.99856729439597,74.52405662394688,199.39656008097273,75.68732803968811,203.46801003606703,96.62621352303023,206.37618857542014,100.11602777025394,194.74347441800785,117.56509900637235,190.0903887550429
labeled-data,mj_16_27_08_ncb1403-camC,img01494.png,76.26896374755876,192.41693158652538,68.12606383737011,202.88637432819644,81.50368511839429,206.95782428329073,97.20784923090088,206.95782428329073,94.29967069154782,195.90674583374908,114.0752847591487,191.83529587865473
labeled-data,mj_16_27_08_ncb1403-camC,img01497.png,73.36078520820564,196.48838154161967,64.05461388227582,211.02927423838503,78.01387087117058,211.02927423838503,93.71803498367717,209.2843671147732,92.55476356793594,198.2332886652315,105.93238484896006,192.41693158652538
labeled-data,mj_16_27_08_ncb1403-camC,img01499.png,79.17714228691182,196.48838154161967,70.45260666885258,207.53945999116138,86.73840648922982,209.86600282264382,97.20784923090088,209.2843671147732,96.04457781515964,195.32511012587844,110.585470511925,191.25366017078414
labeled-data,mj_16_27_08_ncb1403-camC,img01501.png,,,80.34041370265305,202.30473862032585,78.59550657904117,211.61090994625565,99.53439206238335,208.12109569903197,99.53439206238335,200.55983149671397,114.0752847591487,197.07001724949026
